record_id,date,place,location,feature_type
b18254032,1867,Bethnal Green ,"London, England",Parish
b18254044,1868,Bethnal Green ,"London, England",Parish
b18254056,1898,Bethnal Green ,"London, England",Parish
b19785100,1938,Bexley ,"London, England",Borough Council
b19785112,1939,Bexley ,"London, England",Borough Council
b19785124,1940,Bexley ,"London, England",Borough Council
b19785136,1941,Bexley ,"London, England",Borough Council
b19785148,1942,Bexley ,"London, England",Borough Council
b1978515x,1943,Bexley ,"London, England",Borough Council
b19785161,1944,Bexley ,"London, England",Borough Council
b19785173,1946,Bexley ,"London, England",Borough Council
b19785185,1947,Bexley ,"London, England",Borough Council
b19785197,1948,Bexley ,"London, England",Borough Council
b19785203,1949,Bexley ,"London, England",Borough Council
b19785215,1950,Bexley ,"London, England",Borough Council
b19785227,1951,Bexley ,"London, England",Borough Council
b19785239,1952,Bexley ,"London, England",Borough Council
b19785240,1953,Bexley ,"London, England",Borough Council
b19785252,1954,Bexley ,"London, England",Borough Council
b19785264,1955,Bexley ,"London, England",Borough Council
b19785276,1956,Bexley ,"London, England",Borough Council
b19785288,1957,Bexley ,"London, England",Borough Council
b1978529x,1958,Bexley ,"London, England",Borough Council
b19785306,1959,Bexley ,"London, England",Borough Council
b19785318,1960,Bexley ,"London, England",Borough Council
b1978532x,1961,Bexley ,"London, England",Borough Council
b19785331,1962,Bexley ,"London, England",Borough Council
b19785343,1963,Bexley ,"London, England",Borough Council
b19785355,1964,Bexley ,"London, England",Borough Council
b19785367,1965,Bexley ,"London, England",Borough Council
b19785379,1969,Bexley ,"London, England",Borough Council
b19785380,1970,Bexley ,"London, England",Borough Council
b19785392,1971,Bexley ,"London, England",Borough Council
b19785094,1926,Bexley ,"London, England",Urban District Council
b19821839,1914,Bexley ,"London, England",Urban District Council
b19880893,1966,Brent ,"London, England",Council
b1988090x,1967,Brent ,"London, England",Council
b19880911,1968,Brent ,"London, England",Council
b19880923,1969,Brent ,"London, England",Council
b19880935,1970,Brent ,"London, England",Council
b19880947,1971,Brent ,"London, England",Council
b19880959,1972,Brent ,"London, England",Council
b19880960,1973,Brent ,"London, England",Council
b19968541,1894,Brentford ,"London, England",Local Board
b19968553,1895,Brentford ,"London, England",Urban District Council
b19968577,1899,Brentford ,"London, England",Urban District Council
b19968607,1908,Brentford ,"London, England",Urban District Council
b19968619,1909,Brentford ,"London, England",Urban District Council
b19968644,1912,Brentford ,"London, England",Urban District Council
b19968668,1915,Brentford ,"London, England",Urban District Council
b19880571,1934,Brentford and Chiswick ,England,Borough Council
b19880583,1935,Brentford and Chiswick ,England,Borough Council
b19880595,1936,Brentford and Chiswick ,England,Borough Council
b19880601,1937,Brentford and Chiswick ,England,Borough Council
b19880613,1938,Brentford and Chiswick ,England,Borough Council
b19880625,1939,Brentford and Chiswick ,England,Borough Council
b19880637,1940,Brentford and Chiswick ,England,Borough Council
b19880649,1941,Brentford and Chiswick ,England,Borough Council
b19880650,1942,Brentford and Chiswick ,England,Borough Council
b19880662,1943,Brentford and Chiswick ,England,Borough Council
b19880674,1944,Brentford and Chiswick ,England,Borough Council
b19880686,1945,Brentford and Chiswick ,England,Borough Council
b19880698,1946,Brentford and Chiswick ,England,Borough Council
b19880704,1947,Brentford and Chiswick ,England,Borough Council
b19880716,1948,Brentford and Chiswick ,England,Borough Council
b19880728,1949,Brentford and Chiswick ,England,Borough Council
b1988073x,1950,Brentford and Chiswick ,England,Borough Council
b19880741,1951,Brentford and Chiswick ,England,Borough Council
b19880753,1952,Brentford and Chiswick ,England,Borough Council
b19880765,1953,Brentford and Chiswick ,England,Borough Council
b19880777,1954,Brentford and Chiswick ,England,Borough Council
b19880789,1955,Brentford and Chiswick ,England,Borough Council
b19880790,1956,Brentford and Chiswick ,England,Borough Council
b19880807,1957,Brentford and Chiswick ,England,Borough Council
b19880819,1958,Brentford and Chiswick ,England,Borough Council
b19880820,1959,Brentford and Chiswick ,England,Borough Council
b19880832,1960,Brentford and Chiswick ,England,Borough Council
b19880844,1961,Brentford and Chiswick ,England,Borough Council
b19880856,1962,Brentford and Chiswick ,England,Borough Council
b19880868,1963,Brentford and Chiswick ,England,Borough Council
b1988087x,1964,Brentford and Chiswick ,England,Borough Council
b19880881,1965,Brentford and Chiswick ,England,Borough Council
b19785537,1970,Bromley ,"London, England",London Borough
b19785549,1973,Bromley ,"London, England",London Borough
b19821748,1966,Bromley ,"London, England",London Borough
b1982175x,1967,Bromley ,"London, England",London Borough
b19821761,1968,Bromley ,"London, England",London Borough
b19821773,1969,Bromley ,"London, England",London Borough
b19821785,1970,Bromley ,"London, England",London Borough
b19821797,1971,Bromley ,"London, England",London Borough
b19821803,1972,Bromley ,"London, England",London Borough
b19821815,1973,Bromley ,"London, England",London Borough
b19821372,1924,Bromley ,"London, England",Municipal Borough
b19821384,1926,Bromley ,"London, England",Municipal Borough
b19821396,1931,Bromley ,"London, England",Municipal Borough
b19821402,1932,Bromley ,"London, England",Municipal Borough
b19821414,1933,Bromley ,"London, England",Municipal Borough
b19821426,1934,Bromley ,"London, England",Municipal Borough
b19821438,1935,Bromley ,"London, England",Municipal Borough
b1982144x,1936,Bromley ,"London, England",Municipal Borough
b19821451,1937,Bromley ,"London, England",Municipal Borough
b19821463,1938,Bromley ,"London, England",Municipal Borough
b19821475,1938,Bromley ,"London, England",Municipal Borough
b19821487,1940,Bromley ,"London, England",Municipal Borough
b19821499,1941,Bromley ,"London, England",Municipal Borough
b19821505,1942,Bromley ,"London, England",Municipal Borough
b19821517,1943,Bromley ,"London, England",Municipal Borough
b19821529,1944,Bromley ,"London, England",Municipal Borough
b19821530,1945,Bromley ,"London, England",Municipal Borough
b19821542,1946,Bromley ,"London, England",Municipal Borough
b19821554,1947,Bromley ,"London, England",Municipal Borough
b19821566,1948,Bromley ,"London, England",Municipal Borough
b19821578,1949,Bromley ,"London, England",Municipal Borough
b1982158x,1950,Bromley ,"London, England",Municipal Borough
b19821591,1951,Bromley ,"London, England",Municipal Borough
b19821608,1952,Bromley ,"London, England",Municipal Borough
b1982161x,1953,Bromley ,"London, England",Municipal Borough
b19821621,1954,Bromley ,"London, England",Municipal Borough
b19821633,1955,Bromley ,"London, England",Municipal Borough
b19821645,1956,Bromley ,"London, England",Municipal Borough
b19821657,1957,Bromley ,"London, England",Municipal Borough
b19968693,1920,Bromley ,"London, England",Municipal Borough
b19975673,1912,Bromley ,"London, England",Municipal Borough
b19975685,1906,Bromley ,"London, England",Municipal Borough
b19975697,1905,Bromley ,"London, England",Municipal Borough
b19785409,1896,Bromley ,"London, England",Rural District Council
b19785434,1899,Bromley ,"London, England",Rural District Council
b19785458,1905,Bromley ,"London, England",Rural District Council
b19785483,1912,Bromley ,"London, England",Rural District Council
b19785525,1926,Bromley ,"London, England",Rural District Council
b19785562,1899,Bromley ,"London, England",Urban District Council
b18038384,1901,Camberwell ,"London, England",Metropolitan Borough
b18043069,1903,Camberwell ,"London, England",Metropolitan Borough
b18043768,1904,Camberwell ,"London, England",Metropolitan Borough
b18044554,1906,Camberwell ,"London, England",Metropolitan Borough
b18106080,1908,Camberwell ,"London, England",Metropolitan Borough
b18106092,1909,Camberwell ,"London, England",Metropolitan Borough
b18106109,1910,Camberwell ,"London, England",Metropolitan Borough
b18108878,1912,Camberwell ,"London, England",Metropolitan Borough
b18110952,1913,Camberwell ,"London, England",Metropolitan Borough
b18110964,1914,Camberwell ,"London, England",Metropolitan Borough
b18117120,1915,Camberwell ,"London, England",Metropolitan Borough
b18117132,1916,Camberwell ,"London, England",Metropolitan Borough
b18117144,1921,Camberwell ,"London, England",Metropolitan Borough
b18117338,1924,Camberwell ,"London, England",Metropolitan Borough
b18121895,1922,Camberwell ,"London, England",Metropolitan Borough
b18121913,1923,Camberwell ,"London, England",Metropolitan Borough
b18219159,1925,Camberwell ,"London, England",Metropolitan Borough
b18219160,1926,Camberwell ,"London, England",Metropolitan Borough
b18219184,1927,Camberwell ,"London, England",Metropolitan Borough
b18219196,1928,Camberwell ,"London, England",Metropolitan Borough
b18219275,1949,Camberwell ,"London, England",Metropolitan Borough
b18219287,1950,Camberwell ,"London, England",Metropolitan Borough
b18219299,1951,Camberwell ,"London, England",Metropolitan Borough
b18219305,1940,Camberwell ,"London, England",Metropolitan Borough
b18219317,1941,Camberwell ,"London, England",Metropolitan Borough
b18219329,1942,Camberwell ,"London, England",Metropolitan Borough
b18219330,1943,Camberwell ,"London, England",Metropolitan Borough
b18219342,1944,Camberwell ,"London, England",Metropolitan Borough
b18219354,1945,Camberwell ,"London, England",Metropolitan Borough
b18219366,1946,Camberwell ,"London, England",Metropolitan Borough
b18219378,1947,Camberwell ,"London, England",Metropolitan Borough
b1821938x,1948,Camberwell ,"London, England",Metropolitan Borough
b18219408,1934,Camberwell ,"London, England",Metropolitan Borough
b1821941x,1935,Camberwell ,"London, England",Metropolitan Borough
b18219433,1936,Camberwell ,"London, England",Metropolitan Borough
b18219445,1937,Camberwell ,"London, England",Metropolitan Borough
b18219457,1938,Camberwell ,"London, England",Metropolitan Borough
b18219469,1939,Camberwell ,"London, England",Metropolitan Borough
b18219494,1952,Camberwell ,"London, England",Metropolitan Borough
b18219500,1953,Camberwell ,"London, England",Metropolitan Borough
b18219512,1954,Camberwell ,"London, England",Metropolitan Borough
b18219524,1955,Camberwell ,"London, England",Metropolitan Borough
b18219536,1956,Camberwell ,"London, England",Metropolitan Borough
b18219548,1957,Camberwell ,"London, England",Metropolitan Borough
b1821955x,1958,Camberwell ,"London, England",Metropolitan Borough
b18219561,1959,Camberwell ,"London, England",Metropolitan Borough
b18219573,1960,Camberwell ,"London, England",Metropolitan Borough
b18219585,1961,Camberwell ,"London, England",Metropolitan Borough
b18219597,1962,Camberwell ,"London, England",Metropolitan Borough
b18219603,1963,Camberwell ,"London, England",Metropolitan Borough
b18219615,1964,Camberwell ,"London, England",Metropolitan Borough
b18219627,1965,Camberwell ,"London, England",Metropolitan Borough
b19953227,1930,Camberwell ,"London, England",Metropolitan Borough
b19953239,1930,Camberwell ,"London, England",Metropolitan Borough
b19953240,1931,Camberwell ,"London, England",Metropolitan Borough
b19953252,1933,Camberwell ,"London, England",Metropolitan Borough
b17950612,1897,Camberwell ,"London, England",Parish
b17996454,1895,Camberwell ,"London, England",Parish
b17996739,1894,Camberwell ,"London, England",Parish
b17996776,1896,Camberwell ,"London, England",Parish
b17996806,1898,Camberwell ,"London, England",Parish
b1799682x,1899,Camberwell ,"London, England",Parish
b17998463,1900,Camberwell ,"London, England",Parish
b19875381,1857,Camberwell ,"London, England",Parish
b19875472,1866,Camberwell ,"London, England",Parish
b19875496,1868,Camberwell ,"London, England",Parish
b19882944,1966,Camden ,"London, England",Borough Council
b19882956,1967,Camden ,"London, England",Borough Council
b19882968,1969,Camden ,"London, England",Borough Council
b1988235x,1926,Carshalton ,"Surrey, England",Urban District Council
b19882361,1938,Carshalton ,"Surrey, England",Urban District Council
b19882373,1939,Carshalton ,"Surrey, England",Urban District Council
b19882385,1941,Carshalton ,"Surrey, England",Urban District Council
